"Release.Date","Movie","Genre","ProductionBudget","DomesticBox.Officeto.Date","Trailer","Year"
"January 1","Baskin","Horror","","$0","","2016"
"","Campanadas a medianoche","Comedy","","$126,724","","2016"
"","El cumple de la abuela","Comedy","","$0","","2016"
"","Entre Amis","Comedy","","$0","","2016"
"","Ho Mann Jahaan","Musical","","$208,611","","2016"
"","Ivan Tsarevich i Seryy Volk 3","","","$0","","2016"
"","Kocan Kadar Konus Dirilis","Romantic Comedy","","$0","","2016"
"","Monchora","Thriller/Suspense","","$0","","2016"
"","My Bebe Love: #Kilig Pa More","Romantic Comedy","","$0","","2016"
"","Nowhere Boys: The Book of Shadows","Adventure","","$0","","2016"
"","Omohide poro poro","Drama","","$453,241","","2016"
"","Quo Vado?","Comedy","","$0","","2016"
"","Sherlock: The Abominable Bride","Drama","","$0","","2016"
"","Tarp Musu Berniuku","Comedy","","$0","","2016"
"","Yosemite","Drama","","$13,931","","2016"
"January 4","10 Cloverfield Lane","Thriller/Suspense","$5,000,000","$72,082,999","Play","2016"
"","Quackerz","Adventure","","$0","","2016"
"","Sadako vs. Kayako","Horror","","$0","","2016"
"January 5","Adulterers","Thriller/Suspense","$750,000","$0","","2016"
"","Battle for Skyark","Action","","$0","","2016"
"","Cold Deck","Thriller/Suspense","","$0","","2016"
"","Deathgasm","Black Comedy","","$0","","2016"
"","Full of Grace","Drama","","$0","","2016"
"","It's Us","Romantic Comedy","","$0","","2016"
"","Lawless Range","Western","","$0","","2016"
"","Little Dead Rotting Hood","Horror","","$0","","2016"
"","Lyfe's Journey","Drama","","$0","","2016"
"","Mercury Plains","Action","","$0","","2016"
"","Robo-Dog","Adventure","","$0","","2016"
"","Stock Option","Drama","","$0","","2016"
"","This is Happening","Comedy","","$0","","2016"
"","The Throwaways","Thriller/Suspense","","$0","","2016"
"January 6","Banking on Bitcoin","Documentary","","$0","","2016"
"","Çalgi Çengi Ikimiz","Comedy","","$0","","2016"
"","Düğün Dernek 3","Comedy","","$0","","2016"
"","Ejdeha Vared Mishavad!","Multiple Genres","","$0","","2016"
"January 7","Bakuman","Comedy","","$0","","2016"
"","Crayon Shin-chan: My Moving Story","","","$0","","2016"
"","Diablo","Western","","$0","","2016"
"","Eisenstein In Guanajuato","Drama","","$34,282","","2016"
